Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
129,129,131,,,30.083111822909338,-78.88890880165125,223.1831479553333,11434.249070631971,-0.6644972182973876,34610D,215.21394,41.544643,-25.790184,219.74955679712323,62751.66832966074,0.420932199545778,0.41951879078642,31.3059546962813,34.5793637314748,16.617380112650768,3.5056540708374055e-05,21133.8250276195,0.835932539702296,0.2608829558023441,0.5766974233557942,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.338781733064401,1.2505249311183768,0.7472226179222862,17.2896717067046,11.706281201200287,31.76251990501949,1517904018745768.5,12.8303114744812,770.748836752913,1326.93823662831,0.00350565407084,0.0240505729570948,0.20975939539321,17.2896818657374,8.7215966026012,8.721290864312987,14.342265254847964,0.5791206750057981,445980304709662.8,5.836284048117798,477177226131746.6,0.00112830795163,6.074570465032551e-06,3.16,35.8,2023-05-05 06:11:00,3.5056540708374055e-05,0.8359335530879655,0.0,129,211.338250276195,3.5056540708374055e-05,41.544643,-25.790184,0.8359335530879655,0.0,0.0,0.3420977028134863,0.0,12675.087548050758,-0.965549325450912,-0.2602200993799082,1.6896989804146798,231.51075473987137,0.4729762795614611,0.0,1.0,223.99776035286425,28.117254249628648,75.01250679094481,0.8284179899229137,215.5205,3.5968420055218404e-05,11396.7428172365,0.0,0.0022577525017663,0.006460953,150.02501358188962,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.5745423e-05,4.0948277e-07,115973.37,0.8005062,-281.2206,0.0445192043518387,0.0445192043518387,1.0,-3.776163193629247e-13,1.9812938e-12,2.42516e-16,1.0032759567423072e-14,2.181808171195808e-14,1.0032759567423072e-14,7.479999999999999e-16,2.344356514801164e-14,1.6036775094629178e-12,1319.3000202097248,12.675087548050758,4.5545697349400787e-14,3.5745423e-05,4.0948277e-07,115973.37,0.8005062,-281.2206,0.0445192043518387,0.0445192043518387,1.0,-3.776163193629247e-13,1.9812938e-12,2.42516e-16,1.0032759567423072e-14,2.181808171195808e-14,1.0032759567423072e-14,7.479999999999999e-16,2.344356514801164e-14,1.6036775094629178e-12,1319.3000202097248,12.675087548050758,0.0
130,130,132,,,29.97304857470469,-78.92314948426694,223.55469116488888,11439.347955390334,-0.6650471853456739,34610D,215.20465,41.192165,-25.717705,221.7927506230944,62720.36237496445,0.4228656051718543,0.42116981845315,31.4718604761834,34.5536313540374,16.616488209936144,3.4862227476906614e-05,21116.83933929789,0.8316566899407369,0.262265503968195,0.5813391456537479,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.428971562969998,1.2640518817214752,0.754186444620673,17.276860554776682,11.74430499991798,31.902169739707084,1515805981101703.5,12.8937739066978,771.846930179378,1326.27671364682,0.00348622274769,0.0240476833117182,0.210584909226575,17.2768156770187,8.75697282340534,8.756667546469396,14.438793661490513,0.5827844832243658,446501058582635.0,5.921760475076249,481095813511061.6,0.0011192395445747,6.10861992387379e-06,3.16,35.8,2023-05-05 06:12:00,3.4862227476906614e-05,0.8316567029342528,0.0,130,211.1683933929789,3.4862227476906614e-05,41.192165,-25.717705,0.8316567029342528,0.0,0.0,0.3418375077553859,0.0,12676.038378156309,-0.9654769859909048,-0.260488367344721,1.6939966087378406,231.53734889652037,0.4705141235991511,0.0,1.0,224.0091908687208,28.117254249628648,75.13206261525748,0.824329986096338,215.51176,3.577807255174806e-05,11401.781924082705,0.0,0.0022547318809466,0.0060496936,150.26412523051496,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.570096e-05,3.3741426e-07,116062.72,0.8019456,-280.7728,0.0340149152373223,0.0340149152373223,1.0,-3.7706483294475744e-13,1.9843196e-12,2.369465e-16,7.667303466598211e-15,1.6547290049810033e-14,7.667303466598211e-15,7.48e-16,2.3106026841243836e-14,1.6072547516815249e-12,1319.933490000746,12.676038378156306,4.545862092329157e-14,3.570096e-05,3.3741426e-07,116062.72,0.8019456,-280.7728,0.0340149152373223,0.0340149152373223,1.0,-3.7706483294475744e-13,1.9843196e-12,2.369465e-16,7.667303466598211e-15,1.6547290049810033e-14,7.667303466598211e-15,7.48e-16,2.3106026841243836e-14,1.6072547516815249e-12,1319.933490000746,12.676038378156306,0.0
131,131,133,,,29.862985326500056,-78.95739016688265,223.92623437444445,11444.4468401487,-0.6655815156926509,34610D,215.19083,40.785385,-25.648184,223.71550262135125,62688.890514488274,0.4252875958955212,0.389470563087986,29.031498487313844,31.859775651312,16.615426645401943,3.4778013419992675e-05,21099.8673027221,0.8305032793767102,0.2419291540609487,0.5376297561390803,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.718026244109613,1.3074007409827282,0.7607490639589428,15.92894490994309,11.338219493243278,27.81338887296004,1577234025008511.5,12.2638378483538,765.494107228138,1287.98706746726,0.003477801342,0.0233121226721404,0.194735281543993,15.929887825656,8.35339124981163,8.353100745561802,15.655159503820936,0.5618011128307883,397859292953693.9,6.002977193088852,484808057855374.06,0.0009423899467539,5.300117857995832e-06,3.16,35.8,2023-05-05 06:13:00,3.477801341999268e-05,0.8305029409448816,0.0,131,210.9986730272211,3.477801341999268e-05,40.785385,-25.648184,0.8305029409448816,0.0,0.0,0.3415847018112893,0.0,12676.987016513283,-0.965404824865756,-0.2607556789907337,1.699768199418695,231.5729702185517,0.4697985635755891,0.0,1.0,224.03843604669007,28.117254249628648,75.16608820552867,0.8239991833733797,215.49762,3.572543923120124e-05,11406.863796045936,0.0,0.0022741022262664,0.0056905323,150.33217641105733,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.5814766e-05,2.7403328e-07,116150.234,0.8046199,-280.52036,0.0206819324653624,0.0206819324653624,1.0,-3.765239209897127e-13,1.9872181e-12,2.320609e-16,4.67134896346988e-15,1.0016679923065472e-14,4.67134896346988e-15,7.48e-16,2.2666502204997132e-14,1.6106942670613628e-12,1320.5586064828503,12.676987016513284,3.547069077546265e-14,3.5814766e-05,2.7403328e-07,116150.234,0.8046199,-280.52036,0.0206819324653624,0.0206819324653624,1.0,-3.765239209897127e-13,1.9872181e-12,2.320609e-16,4.67134896346988e-15,1.0016679923065472e-14,4.67134896346988e-15,7.48e-16,2.2666502204997132e-14,1.6106942670613628e-12,1320.5586064828503,12.676987016513284,0.0
132,132,134,adbb36,,29.752922078295413,-78.99163084949834,224.297777584,11449.545724907064,-0.6661001871806069,34610D,215.17715,40.364834,-25.56071,222.95319376582887,62659.85901600096,0.4247512609074909,0.396672035229008,29.58707586924033,32.5187618957244,10.80009164961511,3.472947231407701e-05,21082.90890691997,0.8301820796539111,0.2465589655770027,0.54779921216915,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.687510069160648,1.302824797733672,0.7581808936672414,16.2597302391732,11.42996625751522,28.82073310292495,1562100128719081.8,12.4124384740034,767.075363785193,1296.08798052553,0.00347294723141,0.0234828329950948,0.198336017614504,16.2593809478622,8.4460004317168,8.445707116765318,15.42935475584248,0.5669538609243935,408797331297673.6,5.962064066672123,482620207463094.8,0.0009735312964588,5.4832131919596015e-06,3.16,35.8,2023-05-05 06:14:00,3.472947231407701e-05,0.8301834334772652,0.0,132,210.8290890691997,3.472947231407701e-05,40.364834,-25.56071,0.8301834334772652,0.0,0.0,0.3413318621578863,0.0,20045.76805798221,-0.9786376967383954,-0.2055924573581639,1.6968184792840963,231.55477843208112,0.4695556816487835,0.0,1.0,224.02022633121825,28.117254249628648,75.57710589792939,0.8245672392944038,215.48502,3.571797279959695e-05,11411.7571719581,0.0,0.00229859554677,0.005358106,151.15421179585877,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.5975903e-05,2.0982719e-07,116237.484,0.8079592,-280.24188,0.0044276768228205,0.0044276768228205,1.0,-3.7598439417190633e-13,1.9900952e-12,2.271117e-16,1.0020820323244758e-15,2.1348886106648063e-15,1.0020820323244758e-15,7.479999999999999e-16,2.21188860292325e-14,1.6141108631523098e-12,1321.1837229649548,20.04576805798221,3.7399527266831084e-14,3.5975903e-05,2.0982719e-07,116237.484,0.8079592,-280.24188,0.0044276768228205,0.0044276768228205,1.0,-3.7598439417190633e-13,1.9900952e-12,2.271117e-16,1.0020820323244758e-15,2.1348886106648063e-15,1.0020820323244758e-15,7.479999999999999e-16,2.21188860292325e-14,1.6141108631523098e-12,1321.1837229649548,20.04576805798221,0.0
133,133,135,adbb36,NKS2975,29.576496780063,-79.03424564452811,224.297777584,11452.86,-0.667445416561639,34610D,215.19337,39.601997,-25.445171,222.9651391298628,62630.27194013172,0.4094648642234279,0.43492461872651,31.40148054136265,34.3696496895828,0.0,3.458211538540444e-05,21071.89325931987,0.824451226859949,0.2616790045113554,0.5818652303642677,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,5.782587316570409,0.8671881233837536,0.758192952950204,17.18510317041462,11.737365076456324,31.798113795441008,1517369271804104.5,12.7001384102301,767.199432582273,1407.27215745633,0.00345821153854,0.0247247994007946,0.217462309363255,17.1848248447914,8.79531137293135,8.79500722297675,9.8634628868985,0.567358156644008,479343010934612.56,5.958020099419948,482287599940608.0,0.0021557979211477,6.432840981072513e-06,3.16,35.8,2023-05-05 06:15:00,3.4582115385404446e-05,0.8244519898575093,0.0,133,210.7189325931988,3.4582115385404446e-05,39.601997,-25.445171,0.8244519898575093,0.0,0.0,0.34112780492049,0.0,13586.149747021998,-0.9873940526027156,-0.1582813472421363,1.6520313646453306,231.27506446072525,0.4663871237153595,0.0,1.0,223.7433193935885,28.117254249628648,75.95438646685342,0.8211789241142032,215.50143,3.566618768353732e-05,11414.882806766576,0.0,0.0023546322648167,0.004882862,151.90877293370684,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.618204e-05,1.5645479e-07,116326.79,0.8069642,-280.3397,0.0,0.0,1.0,-3.7541552864286174e-13,1.9928072e-12,2.2316264000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1997254017494142e-14,1.6173916453975214e-12,1322.1682930784586,13.586149747022,9.0988914944529e-14,3.618204e-05,1.5645479e-07,116326.79,0.8069642,-280.3397,0.0,0.0,1.0,-3.7541552864286174e-13,1.9928072e-12,2.2316264000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1997254017494142e-14,1.6173916453975214e-12,1322.1682930784586,13.586149747022,0.0
134,134,136,adbb36,NKS2975,29.455856323242188,-79.05645517202521,224.812222028,11452.86,-0.6680118836305329,34610D,215.22556,39.06727,-25.359156,224.90745761535663,62598.87045959036,0.4231954122615441,0.41905667181755,31.13998858008304,33.9305807473284,-15.081334705975744,3.450718321531298e-05,21071.89325931987,0.8191583139936218,0.2594999048340253,0.5785004000597087,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.118396638504715,1.2174793527754877,0.7647405876755009,16.96579834111392,11.704149929368002,31.225854419055427,1525966644772801.5,12.7999913204294,771.278003275392,1332.01609756614,0.00345071832153,0.0240334828518574,0.209528335908775,16.9652903736642,8.7181844262985,8.717883596691978,13.968759376921458,0.5808862485055785,442659784498412.8,6.0460267582946114,486538991407471.6,0.001183426052181,6.04227474289382e-06,3.16,35.8,2023-05-05 06:16:00,3.450718321531298e-05,0.8191585620224132,0.0,134,210.7189325931988,3.450718321531298e-05,39.06727,-25.359156,0.8191585620224132,0.0,0.0,0.3410767844745895,0.0,13545.985969770096,-0.987475902773578,-0.1577699003026469,1.6913570452003206,231.52102210242217,0.4635369935126021,0.0,1.0,223.95662225602783,28.117254249628648,75.8816788206118,0.817601425923261,215.53229,3.5656284524129936e-05,11414.919160589694,0.0,0.0023993941746178,0.004586702,151.7633576412236,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.6333142e-05,1.3180751e-07,116364.21,0.8033786,-280.44702,0.0,0.0,1.0,-3.75165059341908e-13,1.9937892e-12,2.2149548000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2011611320960494e-14,1.618624295546369e-12,1322.8368995513674,13.545985969770095,4.816274047081686e-14,3.6333142e-05,1.3180751e-07,116364.21,0.8033786,-280.44702,0.0,0.0,1.0,-3.75165059341908e-13,1.9937892e-12,2.2149548000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2011611320960494e-14,1.618624295546369e-12,1322.8368995513674,13.545985969770095,0.0
135,135,137,adbb36,NKS2975,29.335562569754465,-79.07850139743678,226.35555536,11448.233571428573,-0.6685556606560796,34610D,215.29865,38.51391,-25.268297,226.51015618139493,62567.73047101027,0.3918860614739838,0.225417274413342,16.972805162489337,16.78188614807796,15.083928186979156,3.446138017300506e-05,21087.27169914877,0.8107692976762741,0.1414400430207444,0.3160030976115084,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,6.426619291277763,0.9637714235210404,0.7700594286021332,8.390938761848004,8.934038066153015,13.340648744443774,988407956476120.4,8.03109359224499,706.40316960235,1143.28530065293,0.0034461380173,0.019492804621246,0.112708637206671,8.39094307403898,5.78206365870127,5.781864407673808,16.672315477843107,0.3871055317006568,177354893009184.12,6.124423170964619,490517220698066.3,0.0006682547436538,1.4344458570445029e-06,3.16,35.8,2023-05-05 06:17:00,3.4461380173005064e-05,0.8107692924640167,0.0,135,210.87271699148772,3.4461380173005064e-05,38.51391,-25.268297,0.8107692924640167,0.0,0.0,0.3412098311908472,0.0,13548.772767638997,-0.987399215513932,-0.158249136498345,1.6054465961625055,230.97690270038203,0.4591143079871085,0.0,1.0,223.4276182395137,28.117254249628648,75.84933118365441,0.8108718403619888,215.60423,3.5675000825774765e-05,11410.308905836746,0.0,0.0024445611637742,0.004300691,151.69866236730883,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.6475773e-05,1.2218314e-07,116355.95,0.7950613,-280.64093,0.0,0.0,1.0,-3.751828087155278e-13,1.9931266e-12,2.2093133000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2002201037364563e-14,1.6179438241296693e-12,1323.4959018394077,13.548772767638996,1.4623250970019742e-14,3.6475773e-05,1.2218314e-07,116355.95,0.7950613,-280.64093,0.0,0.0,1.0,-3.751828087155278e-13,1.9931266e-12,2.2093133000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2002201037364563e-14,1.6179438241296693e-12,1323.4959018394077,13.548772767638996,0.0
136,136,138,adbb36,NKS2975,29.2152534096928,-79.10059311810664,226.35555536,11452.86,-0.6690819619619717,34610D,215.29959,37.9549,-25.216608,211.15836086810424,62550.75766584778,0.4026627905673829,0.390306937986248,28.07994722458284,32.0273441803524,22.08312586045404,3.404969222052608e-05,21071.89325931987,0.8003997028150556,0.233999560204857,0.5151252670964461,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,6.289374919507679,0.943192086645883,0.7178668505790504,16.0137911065852,11.10724704520324,27.31992158721665,1584647660290789.5,11.7770836297563,755.633654959151,1351.58993857046,0.00340496922205,0.0238521555377482,0.195153468993124,16.0136720901762,8.1817959254993,8.181517347351726,11.531732131556858,0.5302051627914655,417480354338052.56,5.441567323565922,457324064984139.6,0.0015713984619008,5.306134890560284e-06,3.16,35.8,2023-05-05 06:18:00,3.404969222052608e-05,0.8003995667321007,0.0,136,210.7189325931988,3.404969222052608e-05,37.9549,-25.216608,0.8003995667321007,0.0,0.0,0.3409595064326078,0.0,13716.491571743714,-0.9875415743811276,-0.157358313631164,1.633218394581536,231.15556172181505,0.4532463659770478,0.0,1.0,223.5627415479761,28.117254249628648,78.335968232454,0.802280700832003,215.61375,3.536036532356617e-05,11413.692015883771,0.0,0.0025040222682164,0.0040087253,156.671936464908,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.6255402e-05,1.18583046e-07,116437.13,0.78508466,-280.8669,0.0,0.0,0.9999999999999998,-3.746760061371745e-13,1.9955229e-12,2.2093445e-16,0.0,0.0,0.0,7.479999999999998e-16,2.203994325244392e-14,1.6208468307879753e-12,1324.151485186109,13.716491571743717,5.964661766831204e-14,3.6255402e-05,1.18583046e-07,116437.13,0.78508466,-280.8669,0.0,0.0,0.9999999999999998,-3.746760061371745e-13,1.9955229e-12,2.2093445e-16,0.0,0.0,0.0,7.479999999999998e-16,2.203994325244392e-14,1.6208468307879753e-12,1324.151485186109,13.716491571743717,0.0
137,137,139,adbb36,NKS2975,29.093437410343835,-79.12280604850112,227.384444248,11459.633333333337,-0.6696090661543852,34610D,215.28824,37.375988,-25.17567,211.05456899253943,62522.6777186232,0.4403441113048336,0.219986002694338,18.26217422879917,19.75031022768024,-846.0668606932719,3.3388546584327366e-05,21049.3986463182,0.7852008222864767,0.1521847852399931,0.335277382503083,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,7.779707919400002,1.1666964347697208,0.7175329020647647,9.875133878304837,9.16578018391311,15.701539419126194,1099842598269457.6,8.70261455555736,691.825824833694,1059.19748347121,0.00333885465843,0.0171409007309291,0.109993001347169,9.87515511384012,6.41699074475689,6.416776497915868,18.185309742200754,0.3503456849395832,144912138603279.0,3.7977929011567753,2814261919062328.0,0.0005845316158818,8.622325662923577e-07,3.16,35.8,2023-05-05 06:19:00,3.3388546584327366e-05,0.7852012455714856,0.0,137,210.49398646318207,3.3388546584327366e-05,37.375988,-25.17567,0.7852012455714856,0.0,0.0,0.3406134824244499,0.0,13563.924198355458,-0.9877065839466286,-0.1563192375508575,1.741320213478763,231.82630647348245,0.4445911078237374,0.0,1.0,224.14006091845656,28.117254249628648,78.64288765027972,0.7887453221494053,215.60204,3.4746235513284245e-05,11420.311889508195,0.0,0.0025674857693113,0.0036782948,157.28577530055944,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.5753328e-05,1.29659e-07,116539.164,0.7697251,-281.17694,0.0,0.0,1.0,-3.7404637067044316e-13,1.9985712e-12,2.2211676000000004e-16,0.0,0.0,0.0,7.48e-16,2.2088938703708788e-14,1.6245247648371673e-12,1324.8065445952998,13.563924198355458,1.2533738834159916e-14,3.5753328e-05,1.29659e-07,116539.164,0.7697251,-281.17694,0.0,0.0,1.0,-3.7404637067044316e-13,1.9985712e-12,2.2211676000000004e-16,0.0,0.0,0.0,7.48e-16,2.2088938703708788e-14,1.6245247648371673e-12,1324.8065445952998,13.563924198355458,0.0
138,138,140,adbb36,NKS2975,28.9729781069998,-79.14459746347833,225.841110916,11201.4,-0.6701001003296563,34610D,217.42087,37.152603,-24.29074,211.48630131622875,62504.4155443944,0.4411421444664236,0.206451000361068,17.577266839576033,18.53082430917452,-901.9192481923816,4.223889821335773e-05,21924.23908360054,0.7818933669784535,0.1464772236631336,0.3214611489100673,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.437774751650702,1.265309810438723,0.7154657245687898,9.266167764180445,9.034314491024787,14.064617233867136,1022579453764705.6,8.50091667216385,689.708820486694,1022.60316360884,0.00422388982134,0.016501629968298,0.103225500180534,9.26541215458726,6.25547296714598,6.255208754020116,20.232322746242872,0.3451786453953104,127707388397475.3,4.010130912345414,2971609829917498.5,0.0004920851259966,7.1415351908392e-07,3.16,35.8,2023-05-05 06:20:00,4.223889821335773e-05,0.7818929163267951,0.0,138,219.24239083600543,4.223889821335773e-05,37.152603,-24.29074,0.7818929163267951,0.0,0.0,0.3512899691483689,0.0,13399.663033308318,-0.987506902027768,-0.1575757546309711,1.8162955158893128,232.2701726867018,0.4519656815960368,0.0,1.0,224.59047801187592,28.117254249628648,82.34455923397981,0.7868920666236745,217.77032,4.419434809407194e-05,11160.227720383007,0.0,0.0016085473281017,0.0028167565,164.68911846795962,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.3903197e-05,1.040592e-07,114021.32,0.76549023,-281.51324,0.0,0.0,1.0,-3.8880066370170885e-13,1.9116043e-12,2.1949357000000002e-16,0.0,0.0,0.0,7.480000000000002e-16,2.0763941316570107e-14,1.5228036732911998e-12,1325.4515811772717,13.399663033308318,9.282231503941608e-15,4.3903197e-05,1.040592e-07,114021.32,0.76549023,-281.51324,0.0,0.0,1.0,-3.8880066370170885e-13,1.9116043e-12,2.1949357000000002e-16,0.0,0.0,0.0,7.480000000000002e-16,2.0763941316570107e-14,1.5228036732911998e-12,1325.4515811772717,13.399663033308318,0.0
139,139,141,adbb36,NKS2975,28.85400471906685,-79.16627258813682,222.754444252,10928.712857142857,-0.6705548602561912,34610D,219.87042,37.14997,-23.805264,211.5545670568712,62486.83827755482,0.445279818480558,0.293513126437874,23.78036274110487,26.5839538201608,-284.0811170932614,5.787914164307386e-05,22887.27069377425,0.8162240817460639,0.1981696895092072,0.4342585027092452,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.688085761524414,1.3027100052822638,0.71169877302792,13.291968203281542,10.36474086975379,20.416851586506347,1322406534817028.8,10.8236575463323,723.476872539058,1137.6789586455,0.00578791416431,0.0188383980004748,0.146756563218937,13.2919769100804,7.79028892028072,7.789838051140782,16.7289854534442,0.4355391439347983,237893271389715.47,4.212273613236372,3121402754423875.5,0.0007388378957797,2.409934355116574e-06,3.16,35.8,2023-05-05 06:21:00,5.787914164307386e-05,0.8162245608327876,0.0,139,228.87270693774252,5.787914164307386e-05,37.14997,-23.805264,0.8162245608327876,0.0,0.0,0.3626349422965144,0.0,13556.131205316078,-0.9873175783992572,-0.1587576750391203,1.910245738934422,232.80402237622536,0.4831918672883531,0.0,1.0,225.25494070173085,28.117254249628648,84.46945401218592,0.8210111364620566,220.25333,6.071422793953409e-05,10886.478130136764,0.0,0.0011492068236569,0.002347071,168.93890802437184,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.808508e-05,5.974723e-08,111334.48,0.77834034,-281.95428,0.0,0.0,1.0,-4.045596636201055e-13,1.8366153e-12,2.1636655e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9581089011638926e-14,1.4320555747835444e-12,1326.0793468533263,13.556131205316078,1.8633215804611776e-14,5.808508e-05,5.974723e-08,111334.48,0.77834034,-281.95428,0.0,0.0,1.0,-4.045596636201055e-13,1.8366153e-12,2.1636655e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9581089011638926e-14,1.4320555747835444e-12,1326.0793468533263,13.556131205316078,0.0
140,140,142,adbb36,NKS2975,28.733642578125,-79.18834392841046,227.898888692,10843.26,-0.6710100456797843,34610D,220.68695,36.758896,-23.767271,210.6243192726033,62463.05791481372,0.4484206980082025,0.332553472968564,26.8309162722832,30.4663244121156,0.0,6.382040113413723e-05,23196.700098968227,0.822514718485634,0.2235909689356933,0.4896696861421411,descent,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.375872016457036,1.405782430555483,0.7072572137622877,15.233036402651942,10.942225680954689,23.509235016901723,1468367821186255.8,11.9093695253602,738.245093429513,1169.28444757929,0.00638204011341,0.0196787865175137,0.166276736484282,15.2331622060578,8.44954216746542,8.449002948708051,16.64482374843881,0.4779892313204339,283604428831804.2,4.244179709399152,3145045989785525.0,0.0007912230297617,3.249685321696596e-06,3.16,35.8,2023-05-05 06:22:00,6.382040113413723e-05,0.8225148904307369,0.0,140,231.9670009896824,6.382040113413723e-05,36.758896,-23.767271,0.8225148904307369,1.8806735e-05,7.438081e-10,0.3661777939679329,0.0,13630.968918432209,-0.9877216597897784,-0.1562239507313944,1.947106345606548,233.00714404394344,0.4908094218448091,0.0,1.0,225.4860462988641,28.117254249628648,85.18820546826807,0.8316844771926071,221.07584,6.732224312103598e-05,10800.665897265866,0.0,0.001028539754958,0.002244466,170.37641093653613,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.4933985e-05,4.397527e-08,110536.94,0.78110486,-282.44452,0.0,0.0,1.0,-4.09228212032737e-13,1.823003e-12,2.1623821000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,1.93433093654523e-14,1.413774704385004e-12,1326.7127877515888,13.630968918432206,2.2319880472216703e-14,6.4933985e-05,4.397527e-08,110536.94,0.78110486,-282.44452,0.0,0.0,1.0,-4.09228212032737e-13,1.823003e-12,2.1623821000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,1.93433093654523e-14,1.413774704385004e-12,1326.7127877515888,13.630968918432206,0.0
