,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox_kaiser_opt,ei_nox_kypriandis_opt,ei_nox_boer,ei_nox_kaiser,ei_nox_kypriandis,ei_nvpm_number_p3t3,ei_nvpm_mass_p3t3,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
113,113,113,2.760965447676809,50.27320861816406,10005.06,247.447777564,34610D,222.38554,33.561672,1.4693116,227.03193788082183,62600.696966560114,0.1561820827023865,0.1363444228832116,7.467031027894633,4.03611071116052,-1965.72863040185,5.4896430563892487e-05,26415.41479283012,0.6512277714741945,0.0622252585657886,0.1251080422204145,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7594355231642231,2.018051855844707,4.9677821758787895,2.40676486324057,1764877362153066.0,4.0166472966957,581.390145189015,1098.22955935763,0.00548964305639,0.0140377533285688,0.0681722114416058,2.01805535558026,4.85634772502135,4.856081143500043,0.0054896430563892,0.1879010145915265,726593851147307.5,4.684407461379473,3471266041894019.5,2.58569197581765,4.465081212794705,3.206806715953717,2.932269999352194,5.474524216130119,136734906366873.95,0.426838775134932,0.007643779843957302,9.904648429266191e-07,3.16,35.8,2024-06-07 11:16:00,6.209065921150164e-05,0.7365722730622937,0.0,113,264.15414792830126,6.209065921150164e-05,33.584743,1.660235,0.7365722730622937,0.0,0.0,0.41380271750909464,1163.7431656181539,15780.486593189005,0.8646959781258176,0.5022955956536308,1.4493706725951463,229.9187162667313,0.44688208773373794,0.4479266419611089,0.0,222.38016792235717,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,6.0718456e-05,2.1804142e-06,99684.81,0.64865386,-252.9556,0.0,0.0,1.0,-4.714428816602531e-13,1.605185e-12,3.790111e-16,0.0,0.0,0.0,7.48e-16,1.5865657826929826e-14,1.1337420552280714e-12,1204.5461934804894,7.08942569726304e-14,1.9336475128835375e-14,0.0,6.0718456e-05,2.1804142e-06,99684.81,0.64865386,-252.9556,0.0,0.0,0.9315191729627794,-4.714428816602531e-13,1.605185e-12,3.790111e-16,0.0,0.0,0.0,7.48e-16,1.5865657826929826e-14,1.1337420552280714e-12,1204.5461934804894,7.08942569726304e-14,1.9336475128835375e-14,0.0
114,114,114,2.8727021088471285,50.395776780985166,9403.08,248.476666452,34610D,225.64838,31.261871,1.0290018,224.7159489310205,62593.22993553223,0.22573618828978692,0.1792854395304156,10.506617958437127,7.7498580784889,-1666.0246419716586,9.30563208387742e-05,28942.862701920258,0.8108834988323126,0.0875551496536427,0.1691325394051402,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7462339104584922,3.874858701231947,6.306106600123498,0.7310980464737131,515108544311449.94,5.11809913878707,603.205810808807,1143.21070644971,0.00930563208388,0.0148146876731937,0.0896427197652078,3.87492903924445,6.05093551363969,6.05037248823623,0.0093056320838774,0.2211404231081258,668587928778296.4,4.895141698320034,3626965524191029.0,3.1857964719213148,5.050353602674668,3.803821629119886,3.612810615503775,6.294683080068526,83845692128467.4,0.3120325235772975,0.008406615783711591,9.180629293938845e-07,3.16,35.8,2024-06-07 11:17:00,9.918860118862449e-05,0.86432011844938,0.0,114,289.42862701920257,9.918860118862449e-05,31.312338,1.0837394,0.86432011844938,0.0,0.0,0.4468396606207715,1163.116642372221,14649.410693021477,0.8638138753944704,0.5038110644636403,1.7307613827511599,231.7624425079249,0.5414291208782365,0.6913656762803781,0.0,224.62123276091245,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,9.699653e-05,1.3360186e-06,93716.484,0.78083,-252.9311,0.0,0.0,1.0,-5.03875384698461e-13,1.5622998e-12,3.1392227e-16,0.0,0.0,0.0,7.480000000000001e-16,1.4821438590207787e-14,1.0584243321929052e-12,1203.1909162252844,9.57144007853242e-14,2.5426404462555167e-14,0.0,9.699653e-05,1.3360186e-06,93716.484,0.78083,-252.9311,0.0,0.0,0.9068540889363982,-5.03875384698461e-13,1.5622998e-12,3.1392227e-16,0.0,0.0,0.0,7.480000000000001e-16,1.4821438590207787e-14,1.0584243321929052e-12,1203.1909162252844,9.57144007853242e-14,2.5426404462555167e-14,0.0
115,115,115,2.977005807976973,50.50946044921875,8892.54,240.759999792,34610D,229.27927,29.662483,0.60942346,221.9142026718343,62582.723317573786,0.250048853167472,0.206097851532718,12.56923809487338,9.99297203452452,-1620.979879745962,0.0001498067515624,31236.70418127278,0.914958536982144,0.1047436507906115,0.1983114153224499,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7310715773594308,4.995569753212469,7.151983167055776,1.7276139872569651,440269755000628.0,5.78780265490567,615.347249076819,1167.86404795181,0.0149806751562,0.0152415715691564,0.103048925766359,4.99648601726226,6.76104332803149,6.760030629802377,0.01498067515624,0.2431919029029052,574386041186637.9,5.056257800425032,3745805314413621.5,3.558958389101451,5.39655754825425,4.166827650393977,4.03598998291549,6.784163914462082,61379072474310.09,0.2518971357507643,0.008771357897374934,7.953824437263425e-07,3.16,35.8,2024-06-07 11:18:00,0.00016068900680211938,0.9814233415863315,0.0,115,312.3670418127278,0.00016068900680211938,29.862795,0.7561742,0.9814233415863315,0.0014263382,2.140536e-08,0.4746165337387556,1162.5322589964803,14128.545027757318,0.8633926492285676,0.5045325888959756,1.9285901308697733,232.905539250678,0.6371396920014538,0.9129898627006169,0.0,226.31503505452577,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00015713778,7.990647e-07,88664.49,0.8689909,-252.35466,0.02848197519056246,0.02848197519056246,0.9999999999999999,-5.312780780785789e-13,1.6020246e-12,2.7253208e-16,1.6845624225746862e-14,9.48283709519248e-15,9.48283709519248e-15,7.48e-16,1.6457490654553718e-14,1.07074651131486e-12,1201.9330117918344,1.1613903544352287e-13,2.92289621826513e-14,1.3397869089031437e-13,0.00015713778,7.990647e-07,88664.49,0.8689909,-252.35466,0.02848197519056246,0.02848197519056246,0.7526591637454441,-5.312780780785789e-13,1.6020246e-12,2.7253208e-16,1.6845624225746862e-14,9.48283709519248e-15,9.48283709519248e-15,7.48e-16,1.6457490654553718e-14,1.07074651131486e-12,1201.9330117918344,1.1613903544352287e-13,2.92289621826513e-14,1.3397869089031437e-13
116,116,116,3.0779788368626644,50.619049072265625,8397.24,234.586666464,34610D,233.48949,29.385323,0.14607105,220.7131197608568,62570.15407947891,0.20383185830109818,0.19116544494512,11.013823282234316,7.59687088272946,-1527.6022158647309,0.0002425302488651,33600.61550930239,0.9822285427238748,0.0917818606852859,0.17258189382413,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.7205293965893121,3.799369449008924,6.507329183590085,1.4757811839371164,1070518340018895.0,5.43854962504095,609.587871296181,1152.53252467785,0.0242530248865,0.0149310306192065,0.09558272247256,3.79843544136473,6.40161586365024,6.400063654619332,0.02425302488651,0.2323162829928285,609249099090936.1,5.210501994618691,3859451696819412.0,3.364361915939122,5.22109592002814,3.955647686311079,3.815310410263297,6.520745441874059,69241120042980.414,0.2712779530051418,0.008580013027795728,8.397052281430251e-07,3.16,35.8,2024-06-07 11:19:00,0.00025087349834549143,1.0160185041136633,1.0,116,336.0061550930239,0.00025087349834549143,29.413828,0.41862518,1.0160185041136633,0.010964488,1.8790759e-07,0.5013284431765147,1161.9492524224545,14029.038736746696,0.8627136828170314,0.5056926947072446,1.954267112720077,233.04620845834836,0.687577072643807,inf,0.0,226.8269375926759,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0002438197,4.5789125e-07,83780.266,0.9223976,-253.20363,0.13327634028836374,0.13327634028836374,0.9999999999999999,-5.577269777307216e-13,1.7155152e-12,2.4623327e-16,7.880854278970098e-14,4.466376266174445e-14,4.466376266174445e-14,7.480000000000001e-16,2.3191682918461115e-14,1.1577882776514435e-12,1200.711221880377,1.1394039947706052e-13,2.711123633447288e-14,6.265896565104736e-13,0.0002438197,4.5789125e-07,83780.266,0.9223976,-253.20363,0.13327634028836374,0.13327634028836374,0.2798768981395221,-5.577269777307216e-13,1.7155152e-12,2.4623327e-16,7.880854278970098e-14,4.466376266174445e-14,4.466376266174445e-14,7.480000000000001e-16,2.3191682918461115e-14,1.1577882776514435e-12,1200.711221880377,1.1394039947706052e-13,2.711123633447288e-14,6.265896565104736e-13
117,117,117,3.1787109375,50.727787341101696,7932.42,230.985555356,34610D,237.46999,29.13311,0.34214598,215.6152958976118,62559.14025619668,0.261602158187191,0.24309160769565,15.225379892856028,12.69150602984656,-1231.0568858828326,0.0003401937783857,35948.83900001084,0.947767186609124,0.1268781657738002,0.236267813099139,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6979630089404795,6.345654632107998,8.193840449294749,2.80543587311151,491143222821570.8,6.68483685196041,631.917887294878,1200.74951188959,0.0340193778386,0.0158087959213818,0.121545803847825,6.34575301492328,7.68849218196508,7.685877494260097,0.03401937783857,0.281910251169123,303831728830545.25,5.3598667885844815,3969661378629952.0,4.09242915608236,5.862946559882864,4.672113301968876,4.640965494375962,7.451282110385443,43446882632096.45,0.2037714934371992,0.009116242052410796,4.3784177188982137e-07,3.16,35.8,2024-06-07 11:20:00,0.00033336829175818907,0.9287524610076383,0.0,117,359.48839000010844,0.00033336829175818907,29.056137,0.28763685,0.9287524610076383,0.024847152,3.577427e-07,0.5273738408847639,1161.33933690161,13375.930804320993,0.8909508361320255,0.45409977713674843,2.254586131450438,234.58036665294193,0.6537535270527398,inf,0.0,228.00575089305818,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00032600085,3.0894552e-07,79128.375,0.9120921,-253.8595,0.0,0.0,1.0,-5.828744318122591e-13,1.8630273e-12,2.3475206e-16,0.0,0.0,0.0,7.48e-16,1.7624739559718942e-14,1.2801528855637608e-12,1199.4989124621238,1.7021542115190986e-13,3.4475446276683245e-14,0.0,0.00032600085,3.0894552e-07,79128.375,0.9120921,-253.8595,0.0,0.0,0.0,-5.828744318122591e-13,1.8630273e-12,2.3475206e-16,0.0,0.0,0.0,7.48e-16,1.7624739559718942e-14,1.2801528855637608e-12,1199.4989124621238,1.7021542115190986e-13,3.4475446276683245e-14,0.0
118,118,118,3.265166411528716,50.83488464355469,7559.04,223.268888696,34610D,240.4871,28.797068,0.49409947,211.779739385421,62543.91487630383,0.2879433055523799,0.288097755709814,18.90567849985185,16.85558734342758,-1007.0999495882858,0.0004046079747436,37929.84644511947,0.8592976244816819,0.1575473208320987,0.2903782043107612,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6812330541014248,8.427740386221048,9.553426665546429,5.788876482716876,631962380272726.5,7.69261438247862,648.656982580589,1240.12607613148,0.0404607974744,0.0165759587664188,0.144048877854907,8.42779367171379,8.69022901690223,8.686714303020908,0.0404607974743599,0.3285276602437996,188563565075258.03,5.479435935822172,4057832992987615.0,4.7135708431116665,6.379827926511336,5.303837889861893,5.345363060388091,8.227626580768227,48197101565179.99,0.258688470488463,0.0095226709869269,8.13572918241227e-07,3.16,35.8,2024-06-07 11:21:00,0.0003922428794910704,0.8330375928960283,0.0,118,379.2984644511947,0.0003922428794910704,28.675665,0.34421816,0.8330375928960283,0.035368223,2.945319e-07,0.549454517003759,1160.691198801667,13331.442382184781,0.8960625382032098,0.44392784056513185,2.4669533614635024,235.55950969575605,0.6041567315081161,inf,0.0,228.5642517284435,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0003835743,3.343649e-07,75445.02,0.82326543,-254.625,0.0,0.0,1.0000000000000002,-6.027334611736999e-13,2.028661e-12,2.3671146e-16,0.0,0.0,0.0,7.48e-16,1.952177097813568e-14,1.4259276553355904e-12,1198.2971456237633,2.347185410702534e-13,4.085825419297039e-14,0.0,0.0003835743,3.343649e-07,75445.02,0.82326543,-254.625,0.0,0.0,0.0,-6.027334611736999e-13,2.028661e-12,2.3671146e-16,0.0,0.0,0.0,7.48e-16,1.952177097813568e-14,1.4259276553355904e-12,1198.2971456237633,2.347185410702534e-13,4.085825419297039e-14,0.0
119,119,119,3.349609375,50.942253500728285,7254.240000000001,219.667777588,34610D,242.93466,28.322712,0.24889858,209.051570679052,62525.00919780397,0.27549020923412176,0.280659476691448,18.116885568616564,15.9152653502283,-1059.1710695762283,0.0004413731750289,39611.72018832202,0.7565145299593249,0.150974046405138,0.2759918788632107,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6690612690684095,7.958211849846395,9.254407273682869,4.461760225950187,569322154582986.1,7.54659314460316,645.600606778606,1231.69919374361,0.0441373175029,0.0163978638225406,0.140329738345724,7.95763267511415,8.55780605720275,8.554030537585083,0.04413731750289,0.3197964335826489,176901792604164.56,5.576213293811871,4129148633752865.0,4.601452603409934,6.29541566600101,5.182135635899776,5.218216844314305,8.091064960329449,45424258758616.77,0.2378753900161241,0.009459694546247337,6.292533730903197e-07,3.16,35.8,2024-06-07 11:22:00,0.00043827865720564744,0.7512111559082351,0.0,119,396.1172018832203,0.00043827865720564744,28.295607,0.21446462,0.7512111559082351,0.046614207,7.922173e-08,0.568037059322726,1160.004796666185,13138.194397374244,0.8956980503677072,0.4446627964733367,2.532159808037223,235.84519203029745,0.5581784828030956,inf,0.0,228.52524394787957,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0004285927,3.6847626e-07,72311.84,0.73887414,-255.40448,0.0,0.0,1.0,-6.195812486663316e-13,2.1682205e-12,2.3934089e-16,0.0,0.0,0.0,7.48e-16,2.1119652056302545e-14,1.5486393216056367e-12,1197.0902978159909,2.4669386942933686e-13,3.9803351511962505e-14,0.0,0.0004285927,3.6847626e-07,72311.84,0.73887414,-255.40448,0.0,0.0,0.0,-6.195812486663316e-13,2.1682205e-12,2.3934089e-16,0.0,0.0,0.0,7.48e-16,2.1119652056302545e-14,1.5486393216056367e-12,1197.0902978159909,2.4669386942933686e-13,3.9803351511962505e-14,0.0
120,120,120,3.4331533071157097,51.04801940917969,6934.200000000001,217.609999812,34610D,245.36856,27.734129,-0.07622885,206.2845472849044,62506.89231223535,0.32587805240341516,0.419336203593716,28.284348335308096,28.5057330419732,-227.12180658424285,0.0004849700523464,41442.16772350145,0.6764641696323997,0.2357029027942341,0.4263771845406899,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6569229354118168,14.253347776090822,11.517567662891464,12.779654653537378,961928892350568.8,10.4965474833512,691.217978816052,1335.8145535115,0.0484970052346,0.0184280532234361,0.209668101796858,14.2528665209866,11.3776587930737,11.37214364397539,0.04849700523464,0.4456225378406687,352126205818686.7,5.677200834146177,4203529998629880.0,6.637385885804169,7.967230954130524,7.271243157525529,7.527040223309184,10.61134130939033,175471773454881.0,1.3270507097536357,0.011021385833930203,3.689483881615669e-06,3.16,35.8,2024-06-07 11:23:00,0.00048509213426950844,0.676634316274385,0.0,120,414.42167723501456,0.00048509213426950844,27.733177,-0.07772404,0.676634316274385,0.051724404,0.0,0.5883909695572523,1159.3024499538672,12977.595693255193,0.894967985278755,0.4461303680832391,2.847299775557652,237.14035915748025,0.5150293087181087,inf,0.0,229.4581762419141,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0004743716,4.2773863e-07,69149.13,0.6664099,-256.2761,0.0,0.0,0.9999999999999999,-6.365635249521002e-13,2.3526285e-12,2.4390901e-16,0.0,0.0,0.0,7.48e-16,2.3300755131072387e-14,1.71606508588515e-12,1195.8970922345673,4.758647893459687e-13,5.947059586262369e-14,0.0,0.0004743716,4.2773863e-07,69149.13,0.6664099,-256.2761,0.0,0.0,0.0,-6.365635249521002e-13,2.3526285e-12,2.4390901e-16,0.0,0.0,0.0,7.48e-16,2.3300755131072387e-14,1.71606508588515e-12,1195.8970922345673,4.758647893459687e-13,5.947059586262369e-14,0.0
121,121,121,3.5161590576171875,51.15243685447563,6865.620000000001,215.552222036,34610D,245.8214,27.698193,-0.20518374,203.65833715306584,62478.607963900045,0.3303914310084754,0.446290280092252,30.047705079255834,31.1548345034986,-25.232102040223488,0.0005029283567953,41843.17550633592,0.6763285588754713,0.2503975423271319,0.4507172918709077,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6479620404494089,15.577116122460694,11.82456735791482,14.120207790704915,1025203342221185.4,11.0431396838213,698.01287740188,1352.38850819107,0.0502928356795,0.0187710115164939,0.223145140046126,15.5774172517493,11.8877525513237,11.881776868807265,0.05029283567953,0.4662038268055,384740025227960.0,5.702737479800248,4222461252287044.0,7.012746031143069,8.276046600309774,7.677453185405014,7.95271246247127,11.085008085974346,211668269069380.03,1.6908764238583756,0.011327816168659606,4.279454579528811e-06,3.16,35.8,2024-06-07 11:24:00,0.0005029869870704515,0.6764076602394821,0.0,121,418.4317550633592,0.0005029869870704515,27.698282,-0.20656478,0.6764076602394821,0.048666857,0.0,0.592990037480739,1158.5824280884797,12899.608504914699,0.8947398710917053,0.44658768800628457,2.8942732488257072,237.3224322202824,0.5171702597091916,inf,0.0,229.6396404391681,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.000491871,4.6908482e-07,68439.24,0.6628086,-257.34213,0.0,0.0,0.9999999999999998,-6.40258128718749e-13,2.3907675e-12,2.470961e-16,0.0,0.0,0.0,7.480000000000001e-16,2.375171865869564e-14,1.7505094263205937e-12,1194.713904999171,5.309814204382832e-13,6.329324455490728e-14,0.0,0.000491871,4.6908482e-07,68439.24,0.6628086,-257.34213,0.0,0.0,0.0,-6.40258128718749e-13,2.3907675e-12,2.470961e-16,0.0,0.0,0.0,7.480000000000001e-16,2.375171865869564e-14,1.7505094263205937e-12,1194.713904999171,5.309814204382832e-13,6.329324455490728e-14,0.0
122,122,122,3.59893798828125,51.2562017925715,6858.0,215.552222036,34610D,245.7973,27.794247,-0.27796298,200.90992235681128,62448.56025882079,0.29621271932294696,0.332944589952486,22.16991242619194,21.1230058096648,-630.8757486710724,0.0005119724785073,41887.925180133876,0.6909209979098917,0.1847492702182661,0.3313269422176855,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6392489921553963,10.56237802466987,10.31257812293083,7.5516691336480175,715166642849968.8,8.65750877045228,661.152841679608,1273.23983659728,0.0511972478507,0.0172690911537909,0.166472294976243,10.5615029048324,9.63989902501032,9.634966187490978,0.05119724785073,0.3613315442016101,240623002316029.3,5.710191520713536,4228114732535617.5,5.260443856559816,6.829369341385426,5.892551700501927,5.965537213298263,8.921176968740136,70425953859419.5,0.4180351809086453,0.01003065385123582,1.6022776664023838e-06,3.16,35.8,2024-06-07 11:25:00,0.000511909860183136,0.6908363937057543,0.0,122,418.87925180133874,0.000511909860183136,27.795204,-0.27907544,0.6908363937057543,0.04931424,0.0,0.5936824214444455,1157.8379588248758,12811.671868953394,0.8943853726646517,0.447297222396375,2.75668202041518,236.78148109790635,0.5280762225021545,inf,0.0,229.2053795253357,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00050059665,5.030033e-07,68324.37,0.67277646,-257.85812,0.0,0.0,0.9999999999999999,-6.407332145204031e-13,2.3906185e-12,2.4971066e-16,0.0,0.0,0.0,7.48e-16,2.3746218777020822e-14,1.7498852392034147e-12,1193.537547797491,3.506404573458066e-13,4.721846810273353e-14,0.0,0.00050059665,5.030033e-07,68324.37,0.67277646,-257.85812,0.0,0.0,0.0,-6.407332145204031e-13,2.3906185e-12,2.4971066e-16,0.0,0.0,0.0,7.48e-16,2.3746218777020822e-14,1.7498852392034147e-12,1193.537547797491,3.506404573458066e-13,4.721846810273353e-14,0.0
123,123,123,3.681459169130068,51.35920715332031,6667.5,212.465555372,34610D,247.17834,27.367262,-0.29290715,197.8917805501523,62426.3903463946,-9.396236565078727e-06,0.1307782290453026,6.25246875,-0.0002672040749312,-2399.90606337575,0.0005658150112757,43019.325922865,0.6818599454299868,0.05210390625,0.0926755865912044,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6278844882668267,0.0,4.831196050432816,6.170213140855756,4571783996491226.0,3.77587427744076,556.756804004496,1081.78213058667,0.0565815011276,0.0141899732072162,0.0653891145226513,-0.0001336020374656,4.60812107026376,4.605515200628585,0.05658150112757,0.1569246604269502,1171857198674258.2,5.773087937627326,4274511352921107.0,2.2016695436294293,4.111049014748005,3.003300241484573,2.496774407644021,5.0702206730895005,344577288903990.7,0.882017532542547,0.007128314691183325,1.590923033789661e-06,3.16,35.8,2024-06-07 11:26:00,0.0005657804283419262,0.6818184807081846,0.0,123,430.19325922865005,0.0005657804283419262,27.366695,-0.2932346,0.6818184807081846,0.05112887,0.0,0.6063112667834832,1157.070485308232,12676.764271333586,0.8936747655606755,0.44871529213976175,1.9925945090276098,233.25316876409258,0.5283568258758131,inf,0.0,225.93174460686674,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005532767,5.619115e-07,66396.13,0.6609174,-258.8027,0.0,0.0,1.0,-6.509963011532178e-13,2.5035453e-12,2.542515e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5085387728084654e-14,1.852548940174122e-12,1192.3609983250449,1.036199208851907e-13,1.854707306578805e-14,0.0,0.0005532767,5.619115e-07,66396.13,0.6609174,-258.8027,0.0,0.0,0.0,-6.509963011532178e-13,2.5035453e-12,2.542515e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5085387728084654e-14,1.852548940174122e-12,1192.3609983250449,1.036199208851907e-13,1.854707306578805e-14,0.0
124,124,124,3.763427734375,51.46089198225636,5943.6,207.321110932,34610D,252.3334,25.152884,0.24245873,192.44023509582425,62420.13787764459,6.065385465546972e-05,0.136708897570321,6.578124000000001,0.0018541324184916,-2300.781960692782,0.0008608837454737,47546.6618127243,0.6895985978311905,0.0548177,0.0948640497396931,descent,0,GTF,0,43031,1.237,3.16,3.16,0,0.6043182660416849,0.0,4.886427866704919,6.465355301781663,4791910972728240.0,3.9264263165398,557.600968350582,1086.14731498917,0.0860883745474,0.0143012998538377,0.0683544487851605,0.0009270662092458,4.77959692361935,4.775485785529846,0.08608837454737,0.1578918369947863,1237562995691963.0,5.998451266201187,4440292942227333.0,2.23435843293196,4.147667048762017,3.052099397745179,2.533844812901261,5.128209756320458,358605435435433.9,0.9241899261432532,0.007184113905884796,1.6802997291479055e-06,3.16,35.8,2024-06-07 11:27:00,0.0008607364257469792,0.689481033686854,0.0,124,475.46661812724307,0.0008607364257469792,25.153528,0.24562582,0.689481033686854,0.052327417,0.0,0.6564289714857147,1156.286216474781,12228.330884795243,0.8931891174501535,0.4496812209428097,2.203008664039314,234.3302817266004,0.562238744762049,inf,0.0,227.14217569544044,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00084171415,6.6884553e-07,59165.06,0.6562271,-260.194,0.0,0.0,1.0,-6.898511462516822e-13,2.987704e-12,2.6249435e-16,0.0,0.0,0.0,7.480000000000001e-16,3.088258112191496e-14,2.297852829109359e-12,1191.1995322521063,1.3540772795675059e-13,1.9388165220540987e-14,0.0,0.00084171415,6.6884553e-07,59165.06,0.6562271,-260.194,0.0,0.0,0.0,-6.898511462516822e-13,2.987704e-12,2.6249435e-16,0.0,0.0,0.0,7.480000000000001e-16,3.088258112191496e-14,2.297852829109359e-12,1191.1995322521063,1.3540772795675059e-13,1.9388165220540987e-14,0.0
